to_node,from_node,Rating
10805,839,6
10805,835,5
10805,997,5
10805,882,4
10808,642,7
10808,193,6
10808,421,6
10808,220,5
10808,955,4
10808,969,4
10808,744,4
10808,451,4
10808,460,3
10808,191,3
10808,970,3
10809,436,7
10809,750,7
10809,939,7
10809,451,6
10809,191,4
10809,881,3
10626,839,7
10626,545,5
10626,200,5
10529,750,8
10529,769,6
10574,886,7
10574,18,6
10537,649,6
10537,436,5
10537,289,5
10537,980,5
10537,903,3
10543,312,6
10543,518,5
10543,508,2
10544,217,6
10544,873,5
10561,510,8
10561,506,7
10561,831,6
10561,545,6
10561,220,4
10570,518,6
10570,525,6
10570,369,6
10570,544,6
10625,962,2
10582,426,7
10582,741,5
10584,273,6
10584,525,6
10584,220,6
10584,369,5
10584,529,3
10590,924,6
10590,990,6
10590,525,6
10590,839,6
10590,866,4
10590,369,4
10593,665,6
10593,962,5
10593,422,4
10593,202,4
10593,955,4
10593,750,3
10593,221,3
10599,668,6
10599,220,4
10599,882,2
10599,903,2
10611,369,5
11466,193,6
10246,508,7
10246,525,7
12252,508,10
12252,515,9
12252,990,8
12252,355,7
12269,499,7
12281,886,7
12281,186,6
12308,499,5
12308,202,4
12308,903,3
12308,220,3
12308,232,2
12316,766,6
12352,23,8
12352,865,6
12352,888,6
12352,801,6
12352,691,5
12369,61,7
12369,220,5
12424,200,5
12429,508,6
12429,518,6
12429,545,6
12429,548,6
12429,987,6
12429,220,4
12436,862,6
12436,200,5
12436,426,2
12455,997,8
12455,987,7
12455,539,7
12455,815,6
12455,518,6
12455,508,5
12455,848,5
12478,220,6
12243,899,5
12243,939,5
12243,856,5
12243,481,5
12243,969,3
12243,744,3
12243,935,3
12238,669,6
12238,980,3
12238,665,2
12226,632,6
12226,451,5
12054,515,9
12054,508,8
12059,508,9
12059,518,7
12059,987,6
12059,995,6
12059,815,6
12059,840,6
12059,882,6
12062,220,4
12111,220,4
12126,605,9
12126,202,9
12126,866,8
12126,876,8
12126,866,7
12126,955,6
12126,951,6
12129,225,6
12130,831,6
12130,997,5
12130,995,3
12130,848,3
12130,999,3
12130,843,3
12133,924,7
12133,818,7
12133,525,6
12133,518,5
12133,508,3
12222,839,6
12222,866,4
12222,369,4
12146,903,8
12146,499,4
12160,749,5
12160,220,5
12160,866,4
12162,681,3
12169,835,7
12169,990,7
12169,539,7
12169,515,6
12169,544,6
12169,866,5
12169,995,5
12181,773,8
12181,990,8
12181,220,7
12189,862,7
12189,990,7
12189,502,4
12202,545,7
12202,835,7
12202,877,7
12218,544,7
12218,518,6
12218,220,5
12218,369,5
12479,369,7
12479,220,6
12479,987,6
12491,675,4
12491,756,3
12491,681,3
12691,499,5
12691,369,5
12691,903,3
12691,518,2
12691,539,2
12691,995,1
12691,848,1
12691,815,1
12691,508,1
12737,436,3
12743,761,7
12776,777,7
12776,232,6
12776,499,5
12784,903,6
12784,167,6
12784,963,4
12784,675,2
12784,953,1
12811,499,6
12811,220,4
12811,220,3
12823,506,6
12837,422,4
12837,220,2
12856,886,7
12856,869,6
12856,499,6
12856,903,6
12856,990,5
12856,220,4
12870,980,5
12900,518,7
12912,681,2
12924,518,5
12924,220,5
12924,161,3
12936,220,7
12936,220,6
12683,362,4
12496,515,8
12496,835,7
12496,525,6
12496,504,5
12496,995,4
12505,815,7
12505,508,7
12505,924,7
12505,518,6
12505,995,5
12505,999,5
12506,994,9
12506,995,7
12506,924,6
12506,525,6
12519,924,6
12519,995,5
12520,998,7
12520,924,6
12520,369,5
12541,980,7
12541,175,6
12541,950,6
12541,220,6
12541,167,6
12557,220,4
12557,61,3
12557,555,1
12562,508,8
12562,515,8
12562,839,8
12562,815,7
12562,518,6
12562,550,4
12675,275,6
12584,750,8
12584,939,6
12584,866,6
12584,201,6
12584,220,2
12624,866,9
12624,426,7
12624,499,6
12624,675,6
12624,810,2
12629,832,8
12629,525,7
12629,542,7
12629,882,6
12629,515,6
12629,369,5
12637,436,4
12637,978,4
12637,583,1
12662,220,5
12662,835,5
12049,843,8
12049,508,7
12049,518,7
12049,839,7
12049,995,6
12049,538,6
12049,831,3
12040,499,6
11469,518,8
11469,839,7
11469,990,6
11469,291,6
11469,220,6
11469,369,5
11556,980,3
11561,518,6
11561,882,6
11561,995,5
11561,815,5
11561,999,4
11562,545,8
11562,848,6
11562,518,6
11562,815,5
11563,545,8
11563,995,5
11563,815,5
11563,835,5
11563,839,4
11600,898,5
11600,962,4
11600,669,3
11600,220,2
11601,900,7
11601,881,6
11601,202,6
11601,601,5
11640,791,8
11640,748,7
11640,521,7
11640,461,5
11640,499,4
11640,277,1
11641,640,5
11641,499,4
11642,978,5
11642,990,4
11642,418,4
11673,539,7
11673,525,6
11673,499,6
11673,987,6
11673,815,5
11673,369,5
11673,995,4
11673,999,4
11674,995,7
11674,508,7
11674,518,7
11674,839,7
11674,831,5
11674,550,1
11680,513,6
11680,856,6
11683,499,6
11683,518,5
11683,369,5
11683,866,3
11689,362,6
11552,987,10
11552,924,7
11552,518,7
11552,999,7
11552,993,6
11552,995,6
11552,815,6
11552,525,6
11551,109,6
11473,815,6
11473,525,6
11473,506,6
11473,995,5
11473,518,5
11473,831,4
11473,277,4
11483,924,7
11483,545,6
11483,815,5
11483,839,5
11483,369,5
11483,835,4
11484,520,3
11494,882,6
11494,518,5
11494,369,5
11494,220,4
11496,369,5
11496,220,4
11498,518,7
11498,220,5
11498,369,5
11534,515,7
11534,839,7
11534,815,6
11534,503,6
11534,518,6
11534,534,6
11534,528,6
11534,995,5
11510,518,7
11510,220,5
11510,369,5
11510,503,3
11511,508,7
11511,815,6
11511,835,4
11511,220,3
11512,518,7
11512,548,6
11512,220,5
11512,369,5
11924,898,5
11924,220,5
11925,209,8
11925,188,6
11938,978,5
11938,426,1
11957,499,6
11888,924,7
11888,839,7
11888,995,6
11888,835,6
11888,560,6
11968,955,2
11970,993,7
11970,232,6
11970,276,6
11970,862,6
11970,977,5
11970,299,5
11972,436,7
11972,935,6
11972,451,6
11972,460,5
11972,750,5
11972,748,5
11972,482,3
11993,839,10
11993,538,8
11993,924,7
11993,997,7
11993,560,7
11993,525,7
12018,515,8
11707,508,9
11707,355,8
11707,510,8
11707,548,7
11707,882,7
11707,505,6
11707,550,1
11714,684,6
11714,13,6
11714,955,6
11714,460,5
11714,939,5
11714,202,5
11714,188,5
11714,856,5
11714,191,4
11714,750,4
11714,970,4
11714,969,4
11714,451,4
11714,635,3
11726,748,7
11726,962,6
11737,955,3
11737,962,2
11737,220,2
11739,978,4
11739,881,2
11751,220,4
11751,220,3
11763,324,6
11763,369,5
11764,544,9
11764,515,8
11764,538,8
11764,508,7
11764,525,7
11764,369,5
11784,220,5
11784,213,5
11784,167,4
11854,436,6
11854,750,6
11854,220,6
11854,451,5
11854,953,4
11854,962,3
11854,460,2
11855,924,8
11855,518,7
11855,499,6
11855,848,6
11855,220,5
11855,369,5
10245,508,8
10245,882,8
10245,990,8
8599,499,5
8599,675,4
8599,681,2
8599,426,1
8600,230,6
8600,699,6
8600,191,4
8600,750,2
8619,675,7
8619,426,6
8619,541,5
8619,862,3
8638,200,5
8638,675,4
8644,220,5
8654,220,5
8654,741,4
8654,451,4
8670,990,7
8670,882,6
8670,452,5
8670,936,5
8670,123,4
8675,513,8
8675,520,7
8675,451,5
8675,864,5
8675,402,3
8676,669,10
8676,122,6
8676,955,4
8676,220,3
8676,220,2
8691,507,4
8700,560,7
8700,882,6
8589,944,7
8589,481,7
8589,856,6
8589,451,6
8589,955,6
8589,901,5
8589,191,4
8589,888,4
8589,202,3
8476,993,7
8476,175,6
8476,276,6
8484,748,6
8484,202,3
8484,866,3
8502,990,7
8502,200,5
8502,220,3
8503,436,6
8503,963,5
8503,481,5
8503,200,5
8514,995,6
8514,815,5
8514,999,5
8518,815,8
8518,987,8
8518,904,6
8518,506,6
8560,193,6
8560,460,5
8560,220,5
8560,191,4
8560,197,4
8560,935,1
8526,963,6
8530,649,6
8530,954,2
8533,201,8
8533,968,5
8537,995,6
8537,273,6
8538,843,8
8538,882,6
8538,220,4
8544,508,9
8544,499,7
8544,525,7
8544,882,5
8548,499,6
8723,486,9
8723,995,7
8723,220,4
8847,980,4
8848,161,8
8848,504,7
8848,515,7
8848,839,6
8852,178,6
8852,862,4
8852,980,4
8852,339,2
8863,238,6
8863,200,5
8888,839,8
8888,882,7
8888,542,7
8888,525,6
8888,220,5
8899,750,7
8899,890,6
8899,901,6
8899,220,6
8899,451,6
8899,955,6
8899,168,4
8902,939,8
8902,704,7
8902,460,6
8902,451,6
8902,689,5
8923,750,8
8923,451,7
8923,741,6
8835,987,7
8835,518,5
8835,534,5
8835,220,3
8950,192,3
8960,866,7
8962,987,8
8962,511,7
8962,924,7
8966,518,5
8966,508,2
8972,132,5
8972,980,2
8981,881,6
8981,186,5
8981,813,5
8981,220,4
8842,750,8
8842,935,7
8842,899,5
8724,995,8
8724,369,5
8724,220,4
8746,369,5
8731,539,7
8731,866,6
8731,518,6
8731,515,6
8731,369,6
8731,882,5
8740,508,7
8740,355,6
8740,995,5
8740,220,4
8741,518,7
8741,499,6
8741,995,6
8741,508,6
8741,831,6
8741,815,6
8741,545,6
8741,504,5
8741,882,4
8741,866,3
8743,369,5
8743,503,4
8744,200,5
8744,369,5
8745,369,5
8748,486,7
8748,510,6
8748,534,6
8748,369,5
8749,987,8
8749,518,7
8749,924,6
8749,369,5
8753,525,6
8753,832,5
8753,545,5
8753,220,4
8990,888,6
8990,881,5
8990,481,5
8201,201,7
8201,935,6
8201,451,6
8201,436,5
8201,899,4
8210,499,4
8210,675,4
8210,681,2
8211,980,3
8233,626,7
8233,220,5
8233,518,5
8245,324,10
8245,161,8
8245,518,7
8245,506,7
8245,220,5
8249,508,7
8249,515,7
8249,995,5
8249,518,5
8249,220,4
8253,508,7
8253,924,7
8253,539,7
8253,815,6
8253,499,6
8253,831,6
8253,518,5
8253,525,5
8253,882,4
8258,548,9
8258,499,8
8258,369,6
8262,193,8
8262,451,6
8262,881,2
8279,244,8
8188,191,7
8188,990,7
8188,193,6
8188,220,5
8178,899,7
8178,202,6
8178,939,5
8178,969,4
8178,460,3
8178,970,3
8178,744,3
8102,545,9
8102,528,7
8102,591,6
8102,990,6
8102,924,6
8102,525,6
8057,508,8
8057,518,6
8057,369,6
8057,882,6
8057,980,5
8057,220,4
8067,508,7
8067,866,7
8067,515,7
8067,518,6
8067,369,6
8067,539,6
8081,881,2
8081,223,1
8088,681,3
8097,220,4
8097,675,4
8097,426,3
8100,807,6
8159,990,8
8159,990,7
8159,744,6
8159,969,5
8159,970,5
8159,481,4
8161,510,7
8161,835,7
8161,501,6
8168,750,8
8168,460,7
8168,215,6
8168,451,6
8168,106,5
8168,741,4
8168,220,3
8429,518,5
8429,369,5
8405,515,8
8405,839,8
8405,539,7
8405,924,6
8405,518,6
8405,831,5
8405,848,5
8405,508,3
8406,515,8
8406,355,7
8406,539,7
8406,815,6
8406,508,6
8406,518,6
8406,550,6
8406,848,4
8409,839,7
8409,518,6
8409,220,5
8409,545,5
8410,187,9
8410,232,8
8410,977,6
8410,504,6
8410,379,6
8410,369,5
8410,426,1
8415,749,8
8415,525,7
8415,924,6
8419,994,7
8419,924,6
8419,993,6
8419,525,5
8426,324,10
8426,331,6
8426,232,5
8426,810,4
8428,220,4
8434,886,9
8434,220,5
8436,839,7
8436,518,6
8436,369,6
8436,220,3
8446,815,7
8446,545,7
8446,508,6
8446,518,5
8446,220,5
8452,508,6
8452,518,5
8452,486,5
8452,220,3
8454,987,7
8454,499,6
8454,369,6
8454,525,5
8454,545,5
8454,995,4
8454,161,4
8454,518,4
8454,220,4
8455,545,8
8455,999,5
8455,525,5
8455,518,4
8455,220,4
8455,534,4
8455,508,3
8456,508,6
8456,518,6
8456,220,6
8456,161,5
8456,812,4
8456,550,1
8457,995,7
8457,499,7
8457,508,6
8457,924,6
8457,525,6
8457,518,6
8457,220,5
8355,766,8
8355,508,7
8355,544,7
8355,995,6
8330,508,7
8330,518,6
8330,369,6
8330,839,6
8330,200,5
8349,213,6
8349,791,6
8349,200,5
8349,978,5
8353,508,8
8353,818,8
8353,882,8
8353,995,7
8353,766,7
8353,544,7
8354,766,7
8354,544,6
8356,508,8
8356,995,7
8356,815,7
8356,486,7
8356,518,7
8356,499,6
8356,522,5
8356,848,5
8358,839,8
8358,508,7
8358,525,7
8358,924,6
8358,369,6
8360,369,6
8360,220,5
8364,161,8
8364,486,8
8364,508,7
8364,518,5
8364,220,5
8365,545,6
8365,987,6
8365,518,5
8365,220,4
8366,508,7
8366,545,6
8366,518,5
8366,220,5
8382,924,7
8382,518,7
8382,515,6
8382,831,6
8382,200,5
8382,839,5
8382,220,4
8388,924,7
8388,518,7
8388,324,6
8388,525,6
8388,882,5
9569,990,7
9569,220,5
9569,866,4
9784,545,8
9784,508,7
9784,525,7
9784,247,6
9784,505,6
9784,518,6
9790,508,7
9790,518,7
9790,525,7
9790,990,7
9790,505,6
9790,545,6
9790,882,6
9808,220,5
9808,675,4
9816,376,7
9835,924,6
9835,525,6
9835,500,6
9835,835,5
9835,369,5
9843,995,6
9843,924,6
9843,525,6
9843,848,4
9844,835,8
9844,924,6
9844,525,6
9844,995,5
9845,827,7
9845,995,6
9845,924,6
9845,525,6
9846,980,8
9846,525,7
9846,924,6
9846,835,6
9846,534,6
9847,835,8
9847,924,6
9847,987,6
9849,924,5
9853,761,7
9853,987,7
9853,924,6
9853,525,6
9854,980,8
9854,924,6
9854,835,6
9854,534,6
9858,560,8
9858,504,8
9858,508,7
9858,532,6
9860,980,8
9860,525,7
9860,749,6
9860,924,6
9860,835,6
9860,534,6
9861,924,6
9861,525,6
9861,995,5
9861,835,5
9863,924,6
9863,525,6
9863,369,5
9866,525,7
9866,835,6
9866,924,5
9776,773,4
9759,669,8
9759,750,7
9736,369,6
9736,845,6
9736,995,5
9621,220,3
9621,667,3
9573,748,5
9573,220,4
9578,667,2
9581,200,5
9589,649,6
9589,200,5
9589,980,3
9594,200,4
9597,230,8
9597,77,6
9597,960,6
9597,451,6
9597,421,5
9597,955,4
9603,832,3
9603,881,2
9607,166,5
9646,200,6
9646,963,5
9705,426,1
9706,29,4
9868,924,6
9868,876,6
9868,525,5
9869,525,7
9869,924,6
10152,460,7
10152,451,6
10152,675,4
10075,436,7
10090,741,6
10090,188,6
10090,167,5
10090,972,5
10090,451,5
10090,939,4
10090,953,1
10094,881,3
10094,277,2
10094,362,2
10095,499,4
10105,220,3
10105,380,1
10154,278,8
10154,699,5
10154,220,4
10038,508,8
10038,990,7
10038,539,7
10038,369,6
10188,426,7
10188,200,5
10214,508,7
10214,995,6
10214,815,6
10214,525,6
10214,518,6
10214,997,6
10214,835,5
10214,831,3
10215,815,6
10215,518,6
10215,539,6
10215,831,5
10215,504,5
10215,848,5
10230,869,6
10230,839,6
10052,391,5
9901,426,7
9901,342,6
9907,525,7
9907,924,6
9907,369,6
9909,525,7
9909,995,6
9909,924,6
9909,369,5
9913,539,7
9913,924,6
9913,525,6
9913,835,6
9915,924,7
9915,525,6
9915,835,6
9915,539,6
9915,848,6
9929,962,6
9929,451,5
9929,699,4
9929,499,4
9929,202,4
9929,955,4
9929,220,3
9932,987,7
9932,924,6
9932,525,6
9932,995,5
9968,324,7
9968,545,6
9968,518,5
9968,534,5
9968,220,4
9968,835,1
9973,924,8
9973,518,6
9973,510,6
9973,369,6
9973,980,6
9973,220,3
9988,994,8
9988,995,7
9988,924,5
9989,813,6
9989,939,6
9989,451,6
9989,436,5
9989,191,5
10008,518,6
10008,369,5
10014,220,5
10014,220,4
9571,750,7
9571,480,7
9571,193,6
9571,451,6
9571,741,5
9571,200,5
9564,220,6
9564,839,6
9115,609,7
9115,276,3
9118,525,4
9118,995,3
9118,999,2
9133,508,7
9133,815,7
9133,539,7
9133,831,6
9133,518,6
9133,499,6
9133,848,5
9133,550,1
9152,839,8
9152,997,7
9152,518,7
9152,835,7
9152,525,7
9153,499,5
9153,200,5
9153,675,4
9153,681,2
9156,955,6
9156,750,5
9156,451,5
9181,499,7
9181,545,5
9181,369,5
9188,220,5
9188,369,5
9188,499,4
9188,780,2
9189,499,6
9189,369,5
9204,818,8
9204,508,7
9204,826,7
9204,999,6
9234,217,6
9234,140,5
9234,980,4
9234,220,3
9234,443,2
9113,508,8
9113,995,7
9113,518,7
9113,882,6
9113,835,6
9113,499,6
9113,848,4
9111,525,7
9111,518,6
9111,369,6
9010,499,6
9010,950,6
9010,729,5
9013,324,7
9013,761,7
9013,220,6
9016,750,7
9016,215,6
9016,451,6
9016,191,5
9016,202,5
9016,460,4
9018,348,7
9018,880,6
9018,858,6
9018,220,4
9018,881,4
9033,995,6
9033,882,6
9070,405,3
9110,508,10
9110,780,7
9110,200,5
9110,504,5
9110,518,5
9076,963,7
9083,518,7
9083,815,6
9083,995,6
9083,831,3
9094,324,7
9094,508,6
9094,200,6
9094,999,6
9094,499,6
9094,980,6
9094,518,5
9094,545,5
9094,534,5
9094,220,4
9095,900,8
9246,220,6
9246,338,5
9246,369,5
9248,852,6
9248,106,5
9248,220,5
9496,845,6
9496,220,3
9418,766,8
9418,990,7
9418,995,6
9420,939,8
9420,967,7
9420,384,6
9420,862,6
9420,201,6
9420,451,6
9420,980,6
9420,955,4
9454,200,5
9454,220,5
9454,426,5
9454,980,3
9454,886,3
9471,777,8
9471,750,7
9471,807,4
9471,955,4
9471,220,3
9474,503,6
9474,436,6
9474,750,6
9474,962,6
9488,481,7
9488,426,5
9489,990,7
9489,882,6
9508,200,5
9508,194,4
9512,525,6
9512,518,5
9539,750,10
9539,886,5
9539,220,4
9541,200,4
9541,978,3
9547,200,4
9410,460,5
9410,748,5
9410,451,4
9410,968,3
9410,939,2
9410,750,1
9410,635,1
9249,342,6
9249,962,5
9249,624,3
9343,601,6
9343,883,6
9250,681,4
9250,980,4
9259,839,8
9259,504,7
9263,835,7
9263,518,6
9263,525,6
9263,882,4
9272,750,8
9272,741,6
9272,451,6
9272,460,5
9272,649,5
9272,936,5
9272,201,4
9272,230,3
9272,866,3
9272,220,3
9277,528,7
9277,924,6
9277,525,6
9277,995,5
9320,422,7
9339,539,7
9339,995,6
9345,953,8
9345,193,8
9345,436,7
9345,251,6
9345,451,6
9345,862,6
9345,954,5
9345,191,4
9345,980,4
9406,220,4
9348,201,6
9348,451,5
9348,460,3
9348,230,1
9350,990,7
9350,520,7
9350,13,7
9350,230,6
9350,899,6
9350,939,6
9350,881,5
9357,545,9
9357,882,6
9357,548,4
9357,220,4
9357,850,2
9385,369,5
9385,903,4
9385,886,3
9398,338,8
9398,866,6
9398,542,2
12943,361,1
12976,862,8
12976,980,6
12976,365,5
12976,419,2
24024,499,5
24024,361,5
19696,856,6
19697,244,7
19697,701,6
19697,520,5
19725,426,5
19793,888,8
19793,202,6
19793,955,6
19793,866,6
19793,547,6
19793,939,6
19793,186,5
19802,499,6
19802,813,5
19802,950,4
19904,503,8
19908,681,2
19909,531,7
19909,369,5
19971,881,8
19971,464,6
19971,499,6
19971,418,3
19978,516,7
19978,632,5
20036,750,7
20036,935,6
20036,481,6
20036,939,6
20036,433,5
19647,460,7
19647,230,6
19647,191,6
19647,738,5
19647,741,5
19647,899,5
19634,460,8
19634,738,7
19634,862,6
19634,413,6
19634,980,6
19634,750,4
19634,939,4
19633,856,5
19633,451,5
19633,230,3
19633,935,3
19633,750,3
19633,201,3
19498,962,7
19498,685,4
19417,750,8
19417,738,7
19417,744,6
19417,970,6
19417,202,5
19417,520,2
19425,276,7
19425,238,6
19432,499,5
19432,903,4
19432,220,2
19442,580,7
19447,889,8
19456,477,7
19456,213,6
19456,935,5
19456,969,4
19456,642,4
19475,962,6
19475,220,5
19475,451,5
19475,729,4
19475,955,4
19475,866,3
19512,750,5
19512,813,3
19512,866,2
19530,436,5
19530,903,3
19531,980,3
19534,545,7
19534,924,6
19534,876,6
19534,525,6
19534,848,5
19614,291,2
19614,12,2
20057,935,6
20057,744,5
20057,970,5
20057,888,4
20057,969,3
20057,903,2
20610,369,7
20610,812,4
20533,223,6
20533,499,6
20587,369,5
20587,542,2
20419,675,4
20419,681,2
20642,748,6
20642,186,5
20643,109,8
20643,413,6
20643,632,6
20643,898,6
20643,405,5
20643,750,5
20643,900,5
20647,426,1
20694,520,3
20708,924,8
20708,995,6
20710,990,7
20710,518,7
20710,882,6
20710,831,5
20429,369,6
20111,866,5
20203,750,7
20203,167,6
20203,886,5
20203,181,4
20203,220,4
20203,955,4
20203,451,4
20203,635,3
20112,864,6
20135,202,5
20135,638,5
20135,955,4
20135,253,3
20135,635,1
20136,741,6
20136,866,6
20136,202,6
20139,935,6
20139,451,6
20139,13,6
20139,632,5
20139,191,4
20139,202,4
20139,888,3
20139,866,3
20139,270,2
20204,282,7
20409,866,6
20409,200,5
20409,977,4
20231,451,6
20231,935,5
20231,220,5
20231,715,4
20231,460,4
20231,866,3
20240,886,7
20240,499,6
20240,277,4
20300,882,6
20379,882,7
20379,200,5
20741,950,9
20741,109,7
20741,903,7
20741,866,6
18584,276,6
18584,968,6
18584,410,6
18584,862,6
18600,499,8
18600,220,5
18613,508,8
18613,815,7
18613,499,7
18613,518,6
18613,995,5
18613,545,5
18647,619,6
18647,589,6
18647,410,6
18647,594,6
18657,518,5
18657,220,4
18657,881,2
18679,183,5
18679,362,4
18679,903,2
18679,520,2
18683,750,7
18683,451,7
18683,748,6
18683,499,5
18683,220,3
18687,994,8
18687,835,7
18687,950,6
18687,924,6
18687,544,5
18687,369,5
18690,341,7
18690,369,6
18690,864,5
18704,542,6
18704,533,5
18704,339,2
18732,681,4
18736,748,6
18736,980,3
18574,935,3
18574,202,3
18574,866,1
18104,956,5
18104,935,5
18104,451,5
18104,230,4
18104,207,4
18104,955,4
18104,970,3
18104,954,2
18128,924,6
18128,950,5
18128,995,5
18128,835,4
18199,504,6
18199,255,5
18205,542,6
18205,369,6
18247,877,4
18248,877,4
18256,862,6
18256,499,6
18562,889,6
18562,888,5
18310,319,6
18330,544,6
18330,319,6
18342,508,10
18342,220,7
18342,518,7
18342,499,6
18472,924,10
18472,518,7
18472,312,6
18472,369,6
18472,504,5
18536,5,9
18536,886,7
18536,592,5
18785,175,9
18785,866,9
18785,990,7
18785,866,7
18785,499,6
18785,866,6
18785,675,5
18785,866,4
19062,862,6
19062,955,6
19186,995,6
19186,815,6
19186,518,6
19186,545,6
19188,202,5
19188,220,3
19201,724,6
19257,513,7
19257,886,7
19257,521,7
19257,748,6
19257,955,5
19257,499,4
19257,520,4
19039,276,6
19039,499,4
19039,681,4
19304,518,7
19304,835,6
19304,848,5
19304,277,4
19361,589,7
19361,276,6
19368,200,5
19368,29,4
19377,675,2
19377,943,2
19377,956,1
19044,853,7
19044,591,6
19036,380,3
19036,903,3
18805,220,4
18828,675,4
18828,681,2
18840,930,6
18840,451,6
18840,405,5
18840,468,5
18870,750,6
18870,225,6
18907,545,9
18907,839,8
18907,508,7
18907,835,7
18907,324,7
18907,539,7
18907,924,6
18907,518,6
18907,995,5
18907,550,2
19030,939,6
19030,856,6
19030,13,6
19030,186,6
19030,202,5
19030,196,5
18919,856,5
18919,504,4
18945,508,7
18945,518,6
18945,815,6
18945,550,4
18968,886,7
18968,451,6
18968,955,6
18968,741,5
18968,220,4
18968,750,2
19001,750,6
19001,964,4
18084,741,10
18084,939,8
18084,899,7
18084,866,6
18084,123,6
22299,508,7
22299,836,6
22299,506,6
22299,815,5
22299,995,4
22674,924,8
22682,376,9
22682,862,6
22682,436,6
22682,451,6
22682,481,6
22682,477,5
22724,187,4
22724,290,4
22724,224,3
22724,426,1
22756,987,8
22756,924,7
22756,528,7
22801,422,6
22801,955,4
22802,791,4
22802,955,4
22866,675,4
22866,681,4
22923,741,7
22923,633,7
22923,220,6
22923,594,5
22923,890,4
22923,936,4
22923,451,4
22923,460,2
22931,856,6
22980,376,6
22980,770,5
22990,924,7
22990,839,6
22616,420,6
22616,202,6
22616,903,3
22614,631,7
22427,903,10
22427,675,5
22338,886,7
22338,481,6
22338,451,6
22338,202,6
22338,861,5
22338,361,5
22338,651,2
22354,909,6
22354,997,1
22380,748,7
22600,759,10
22600,202,9
22600,866,8
22600,513,8
22600,955,7
22600,282,4
22464,862,6
22464,213,6
22464,980,6
22464,744,5
22464,881,5
22464,969,4
22464,970,4
22501,903,6
22501,635,1
22516,426,6
22578,720,6
22578,202,5
22594,864,7
22594,499,5
22999,186,6
23614,839,8
23614,518,7
23614,232,7
23614,835,6
23616,853,7
23616,647,6
23616,513,6
23616,632,6
23616,950,5
23643,515,8
23643,550,8
23643,990,7
23643,503,6
23643,282,6
23643,355,6
23723,486,6
23723,903,6
23723,23,5
23724,862,7
23733,515,8
23733,990,8
23733,504,6
23733,882,6
23818,866,8
23818,202,8
23818,955,7
23818,951,6
23605,324,6
23831,750,6
23831,451,5
23891,436,8
23891,862,8
23891,935,7
23891,230,7
23891,750,7
23891,451,6
23891,186,6
23891,191,5
23891,955,5
23920,889,6
23920,253,6
23999,189,7
23999,894,6
23200,594,4
23212,379,4
23228,877,4
23243,200,5
23243,436,3
23257,990,7
23257,192,2
23270,174,6
23270,886,5
23270,888,4
23285,990,7
23285,889,6
23285,189,5
23285,956,5
23293,856,7
23293,460,6
23293,632,6
23293,955,6
23293,477,5
23346,205,3
23346,750,1
23570,513,8
23570,499,4
23456,866,9
23456,138,6
23456,748,5
23456,675,5
23456,536,2
23456,810,2
23456,426,1
20774,990,8
20774,998,8
20774,826,8
20774,997,7
20774,835,7
20774,841,6
20774,369,5
21257,426,5
21366,497,1
21374,29,6
21412,963,8
21412,864,5
21435,980,6
21437,862,7
21437,950,5
21447,369,7
21447,499,5
21447,542,4
21465,990,7
21465,855,6
21465,856,6
21465,939,6
21465,901,4
21465,750,4
21465,888,3
21479,187,8
21513,903,4
21513,681,4
21513,649,3
21528,972,5
21528,813,3
21188,397,6
21188,930,6
21188,499,5
21188,881,5
20954,886,9
20954,773,6
20828,750,8
20828,738,7
20828,451,6
20828,980,6
20833,862,6
20833,200,5
20833,854,5
20833,980,5
20833,499,4
20834,939,8
20834,397,8
20834,460,7
20834,738,6
20834,750,6
20836,903,6
20836,939,6
20836,862,4
20836,750,4
20836,810,4
20851,276,7
20851,862,6
20851,993,5
20888,508,7
20888,324,7
20888,835,7
20888,539,7
20888,924,6
20888,518,6
20899,675,6
20899,989,4
20920,229,7
20920,862,7
20920,877,7
20920,365,5
20924,426,6
20924,201,5
20924,962,5
20924,955,4
20924,451,4
21141,499,6
21095,881,5
21095,520,4
21095,980,3
21095,862,2
21124,194,4
21124,675,4
21124,426,3
21124,681,2
21529,886,9
21529,426,5
21529,980,4
21529,220,3
22126,369,6
22042,903,4
22042,955,4
22042,972,2
22045,216,6
22045,460,4
22045,901,3
22094,499,6
22094,518,4
22094,550,2
22176,508,8
22176,815,7
22176,987,7
22176,545,6
22176,995,4
22176,848,2
22182,508,8
22182,500,6
22186,924,8
22186,504,6
22186,542,3
22227,987,8
22227,508,7
22227,815,6
22227,840,6
22227,995,5
22227,835,5
22257,635,6
22259,863,6
22259,458,6
22259,901,4
21577,201,7
21577,862,6
21577,451,6
21577,968,5
21577,881,2
21652,955,4
21652,624,3
21652,220,3
21652,748,3
21652,658,1
21685,357,3
21716,924,6
21716,835,5
21716,848,4
21730,513,9
21730,750,8
21730,520,7
21730,451,7
21730,167,6
21730,499,4
21746,729,5
21986,213,7
21986,974,7
21986,935,6
21986,956,6
21986,953,6
21986,862,5
21986,955,5
21807,748,7
21807,862,6
21807,451,6
21879,525,6
21881,426,6
21915,997,9
21915,924,7
21915,544,7
21915,839,7
21915,548,6
21967,426,7
21967,675,5
21967,810,2
18083,741,10
18083,939,8
18083,899,6
18083,866,6
18083,468,5
12988,499,6
12988,862,6
